Epoch 106, Loss: -26.531692504882812, Success rate: 0.296875, Mean reward: -0.5211087465286255, Std reward: 0.7475008964538574, Grad norm: {'image_features.0.weight': 2.9968361854553223, 'image_features.0.bias': 5.553583832806908e-06, 'image_features.1.weight': 0.1986946016550064, 'image_features.1.bias': 0.09806665033102036, 'image_features.4.weight': 6.955297946929932, 'image_features.4.bias': 3.2882558116398286e-06, 'image_features.5.weight': 0.19007878005504608, 'image_features.5.bias': 0.11427469551563263, 'image_features.8.weight': 8.73193645477295, 'image_features.8.bias': 8.926684813559405e-07, 'image_features.9.weight': 0.27069738507270813, 'image_features.9.bias': 0.1871085911989212, 'image_features.12.weight': 16.119321823120117, 'image_features.12.bias': 1.5265841284417547e-06, 'image_features.13.weight': 1.1830165386199951, 'image_features.13.bias': 1.7168381214141846, 'tool_features.0.weight': 1.8447822332382202, 'tool_features.0.bias': 2.2228199725304876e-07, 'tool_features.1.weight': 0.222653329372406, 'tool_features.1.bias': 0.18487630784511566, 'tool_features.3.weight': 7.062720775604248, 'tool_features.3.bias': 1.9925782623886334e-07, 'tool_features.4.weight': 0.638430118560791, 'tool_features.4.bias': 0.7556414604187012, 'regressor.1.weight': 40.9517936706543, 'regressor.1.bias': 5.428173065185547, 'regressor.3.weight': 32.33208465576172, 'regressor.3.bias': 15.512255668640137}
Epoch 107, Loss: -21.553268432617188, Success rate: 0.34375, Mean reward: -0.45615488290786743, Std reward: 0.7642801403999329, Grad norm: {'image_features.0.weight': 2.0513901710510254, 'image_features.0.bias': 5.801398856419837e-06, 'image_features.1.weight': 0.17645129561424255, 'image_features.1.bias': 0.08979683369398117, 'image_features.4.weight': 5.636147499084473, 'image_features.4.bias': 2.5680210455902852e-06, 'image_features.5.weight': 0.16100339591503143, 'image_features.5.bias': 0.10476724803447723, 'image_features.8.weight': 7.273530006408691, 'image_features.8.bias': 8.178463417607418e-07, 'image_features.9.weight': 0.22694550454616547, 'image_features.9.bias': 0.1490614116191864, 'image_features.12.weight': 13.183527946472168, 'image_features.12.bias': 9.889612329061492e-07, 'image_features.13.weight': 0.9568377733230591, 'image_features.13.bias': 1.375788927078247, 'tool_features.0.weight': 1.672537922859192, 'tool_features.0.bias': 2.1655148429999826e-07, 'tool_features.1.weight': 0.20424982905387878, 'tool_features.1.bias': 0.17837084829807281, 'tool_features.3.weight': 6.230544567108154, 'tool_features.3.bias': 1.5543817255547765e-07, 'tool_features.4.weight': 0.5131601095199585, 'tool_features.4.bias': 0.6079261898994446, 'regressor.1.weight': 33.2061767578125, 'regressor.1.bias': 4.395124912261963, 'regressor.3.weight': 26.514400482177734, 'regressor.3.bias': 12.706124305725098}
Epoch 108, Loss: -28.957965850830078, Success rate: 0.265625, Mean reward: -0.5783390998840332, Std reward: 0.7115674614906311, Grad norm: {'image_features.0.weight': 2.8880953788757324, 'image_features.0.bias': 5.391842023527715e-06, 'image_features.1.weight': 0.1749023050069809, 'image_features.1.bias': 0.11754902452230453, 'image_features.4.weight': 8.016153335571289, 'image_features.4.bias': 4.239917871018406e-06, 'image_features.5.weight': 0.22415034472942352, 'image_features.5.bias': 0.1453792303800583, 'image_features.8.weight': 9.617581367492676, 'image_features.8.bias': 9.639350082579767e-07, 'image_features.9.weight': 0.2861223518848419, 'image_features.9.bias': 0.1988493800163269, 'image_features.12.weight': 17.99112319946289, 'image_features.12.bias': 1.3885087355447467e-06, 'image_features.13.weight': 1.2756603956222534, 'image_features.13.bias': 1.8226178884506226, 'tool_features.0.weight': 2.2363460063934326, 'tool_features.0.bias': 1.513238743200418e-07, 'tool_features.1.weight': 0.30919790267944336, 'tool_features.1.bias': 0.2825925946235657, 'tool_features.3.weight': 8.277917861938477, 'tool_features.3.bias': 2.574566622115526e-07, 'tool_features.4.weight': 0.6874164938926697, 'tool_features.4.bias': 0.807455837726593, 'regressor.1.weight': 43.9288215637207, 'regressor.1.bias': 5.821017265319824, 'regressor.3.weight': 34.337589263916016, 'regressor.3.bias': 16.55793571472168}
Epoch 109, Loss: -25.733980178833008, Success rate: 0.296875, Mean reward: -0.5158532857894897, Std reward: 0.7576375007629395, Grad norm: {'image_features.0.weight': 3.029438018798828, 'image_features.0.bias': 6.227135145309148e-06, 'image_features.1.weight': 0.15913249552249908, 'image_features.1.bias': 0.09162479639053345, 'image_features.4.weight': 6.550522804260254, 'image_features.4.bias': 3.876624305121368e-06, 'image_features.5.weight': 0.18142284452915192, 'image_features.5.bias': 0.11650560796260834, 'image_features.8.weight': 8.882474899291992, 'image_features.8.bias': 8.288959065794188e-07, 'image_features.9.weight': 0.26781395077705383, 'image_features.9.bias': 0.19004319608211517, 'image_features.12.weight': 15.96536922454834, 'image_features.12.bias': 1.0581021570033045e-06, 'image_features.13.weight': 1.150573492050171, 'image_features.13.bias': 1.6452903747558594, 'tool_features.0.weight': 3.98557710647583, 'tool_features.0.bias': 1.880763420558651e-07, 'tool_features.1.weight': 0.27649927139282227, 'tool_features.1.bias': 0.235934317111969, 'tool_features.3.weight': 7.314508438110352, 'tool_features.3.bias': 2.1589853815839888e-07, 'tool_features.4.weight': 0.6051610708236694, 'tool_features.4.bias': 0.708370566368103, 'regressor.1.weight': 39.734771728515625, 'regressor.1.bias': 5.234704971313477, 'regressor.3.weight': 30.837369918823242, 'regressor.3.bias': 14.744582176208496}
Epoch 110, Loss: -29.28635025024414, Success rate: 0.25, Mean reward: -0.5744419097900391, Std reward: 0.7471750974655151, Grad norm: {'image_features.0.weight': 3.5866637229919434, 'image_features.0.bias': 4.222567440592684e-06, 'image_features.1.weight': 0.15466512739658356, 'image_features.1.bias': 0.12605468928813934, 'image_features.4.weight': 7.949254512786865, 'image_features.4.bias': 5.374954071157845e-06, 'image_features.5.weight': 0.24433906376361847, 'image_features.5.bias': 0.1597524881362915, 'image_features.8.weight': 10.09247875213623, 'image_features.8.bias': 1.0529425935601466e-06, 'image_features.9.weight': 0.3139492869377136, 'image_features.9.bias': 0.2099369615316391, 'image_features.12.weight': 19.099853515625, 'image_features.12.bias': 1.2974292076251004e-06, 'image_features.13.weight': 1.3105823993682861, 'image_features.13.bias': 1.935792326927185, 'tool_features.0.weight': 2.4725382328033447, 'tool_features.0.bias': 3.2247305625787703e-07, 'tool_features.1.weight': 0.3125528395175934, 'tool_features.1.bias': 0.2807163894176483, 'tool_features.3.weight': 8.027315139770508, 'tool_features.3.bias': 2.5391577196387516e-07, 'tool_features.4.weight': 0.6651400923728943, 'tool_features.4.bias': 0.786272406578064, 'regressor.1.weight': 44.914451599121094, 'regressor.1.bias': 5.941061019897461, 'regressor.3.weight': 35.947669982910156, 'regressor.3.bias': 17.292112350463867}
Epoch 111, Loss: -30.146995544433594, Success rate: 0.265625, Mean reward: -0.5788170695304871, Std reward: 0.7114038467407227, Grad norm: {'image_features.0.weight': 2.651294708251953, 'image_features.0.bias': 5.660560418618843e-06, 'image_features.1.weight': 0.22122347354888916, 'image_features.1.bias': 0.12267245352268219, 'image_features.4.weight': 7.156525135040283, 'image_features.4.bias': 4.409173470776295e-06, 'image_features.5.weight': 0.20799991488456726, 'image_features.5.bias': 0.14685992896556854, 'image_features.8.weight': 10.041985511779785, 'image_features.8.bias': 9.586773330738652e-07, 'image_features.9.weight': 0.3003050684928894, 'image_features.9.bias': 0.20983964204788208, 'image_features.12.weight': 18.160640716552734, 'image_features.12.bias': 1.3779434766547638e-06, 'image_features.13.weight': 1.310274362564087, 'image_features.13.bias': 1.909635305404663, 'tool_features.0.weight': 5.394382476806641, 'tool_features.0.bias': 2.606393820769881e-07, 'tool_features.1.weight': 0.3181510865688324, 'tool_features.1.bias': 0.3010430932044983, 'tool_features.3.weight': 8.137527465820312, 'tool_features.3.bias': 2.1875462152820546e-07, 'tool_features.4.weight': 0.687228262424469, 'tool_features.4.bias': 0.7944130897521973, 'regressor.1.weight': 45.37466812133789, 'regressor.1.bias': 5.961548805236816, 'regressor.3.weight': 35.82051086425781, 'regressor.3.bias': 17.120922088623047}
Epoch 112, Loss: -39.77799987792969, Success rate: 0.171875, Mean reward: -0.717646598815918, Std reward: 0.6299595236778259, Grad norm: {'image_features.0.weight': 3.8832788467407227, 'image_features.0.bias': 6.845624739071354e-06, 'image_features.1.weight': 0.23684287071228027, 'image_features.1.bias': 0.13712455332279205, 'image_features.4.weight': 9.944934844970703, 'image_features.4.bias': 4.356622412160505e-06, 'image_features.5.weight': 0.2811397612094879, 'image_features.5.bias': 0.22442935407161713, 'image_features.8.weight': 13.676888465881348, 'image_features.8.bias': 1.5439115941262571e-06, 'image_features.9.weight': 0.4128040373325348, 'image_features.9.bias': 0.27680644392967224, 'image_features.12.weight': 22.82695198059082, 'image_features.12.bias': 1.7353277144138701e-06, 'image_features.13.weight': 1.6465762853622437, 'image_features.13.bias': 2.421058416366577, 'tool_features.0.weight': 3.0087411403656006, 'tool_features.0.bias': 2.750202838797122e-07, 'tool_features.1.weight': 0.37845882773399353, 'tool_features.1.bias': 0.32988351583480835, 'tool_features.3.weight': 10.98956298828125, 'tool_features.3.bias': 3.1434132097274414e-07, 'tool_features.4.weight': 0.8997255563735962, 'tool_features.4.bias': 1.0434004068374634, 'regressor.1.weight': 56.75493240356445, 'regressor.1.bias': 7.495802879333496, 'regressor.3.weight': 45.16537857055664, 'regressor.3.bias': 21.646635055541992}
Epoch 113, Loss: -32.38595199584961, Success rate: 0.25, Mean reward: -0.5980771780014038, Std reward: 0.7058019042015076, Grad norm: {'image_features.0.weight': 3.5213253498077393, 'image_features.0.bias': 6.358517566695809e-06, 'image_features.1.weight': 0.19533883035182953, 'image_features.1.bias': 0.107135109603405, 'image_features.4.weight': 7.3487868309021, 'image_features.4.bias': 4.5934170884720515e-06, 'image_features.5.weight': 0.20781652629375458, 'image_features.5.bias': 0.12891563773155212, 'image_features.8.weight': 10.530693054199219, 'image_features.8.bias': 1.147803686762927e-06, 'image_features.9.weight': 0.3034859895706177, 'image_features.9.bias': 0.21825213730335236, 'image_features.12.weight': 19.18152618408203, 'image_features.12.bias': 1.250930608875933e-06, 'image_features.13.weight': 1.4021703004837036, 'image_features.13.bias': 2.0458600521087646, 'tool_features.0.weight': 2.892976760864258, 'tool_features.0.bias': 2.805724932386511e-07, 'tool_features.1.weight': 0.2978707253932953, 'tool_features.1.bias': 0.25693580508232117, 'tool_features.3.weight': 8.114828109741211, 'tool_features.3.bias': 2.615919356685481e-07, 'tool_features.4.weight': 0.7275664806365967, 'tool_features.4.bias': 0.8583117723464966, 'regressor.1.weight': 48.18489074707031, 'regressor.1.bias': 6.351147651672363, 'regressor.3.weight': 38.15816116333008, 'regressor.3.bias': 18.225833892822266}
Epoch 114, Loss: -19.212078094482422, Success rate: 0.34375, Mean reward: -0.42573899030685425, Std reward: 0.8061863780021667, Grad norm: {'image_features.0.weight': 1.5512038469314575, 'image_features.0.bias': 3.0108108148851898e-06, 'image_features.1.weight': 0.1249917671084404, 'image_features.1.bias': 0.06821665912866592, 'image_features.4.weight': 4.570009231567383, 'image_features.4.bias': 1.9739782146643847e-06, 'image_features.5.weight': 0.13359753787517548, 'image_features.5.bias': 0.09665510058403015, 'image_features.8.weight': 6.61083984375, 'image_features.8.bias': 5.743748943132232e-07, 'image_features.9.weight': 0.19927573204040527, 'image_features.9.bias': 0.13640186190605164, 'image_features.12.weight': 11.42871379852295, 'image_features.12.bias': 9.012771897687344e-07, 'image_features.13.weight': 0.8421852588653564, 'image_features.13.bias': 1.2293812036514282, 'tool_features.0.weight': 1.5512421131134033, 'tool_features.0.bias': 1.749966997977026e-07, 'tool_features.1.weight': 0.1665717363357544, 'tool_features.1.bias': 0.14500659704208374, 'tool_features.3.weight': 5.034481048583984, 'tool_features.3.bias': 1.5999498259589018e-07, 'tool_features.4.weight': 0.44497114419937134, 'tool_features.4.bias': 0.5268370509147644, 'regressor.1.weight': 28.977632522583008, 'regressor.1.bias': 3.8226795196533203, 'regressor.3.weight': 23.23984718322754, 'regressor.3.bias': 11.075567245483398}
Epoch 115, Loss: -29.088226318359375, Success rate: 0.28125, Mean reward: -0.5426753163337708, Std reward: 0.7411660552024841, Grad norm: {'image_features.0.weight': 3.7768819332122803, 'image_features.0.bias': 6.082087566028349e-06, 'image_features.1.weight': 0.14969849586486816, 'image_features.1.bias': 0.10053042322397232, 'image_features.4.weight': 7.754199981689453, 'image_features.4.bias': 4.116422132938169e-06, 'image_features.5.weight': 0.22342614829540253, 'image_features.5.bias': 0.1409589797258377, 'image_features.8.weight': 10.543272018432617, 'image_features.8.bias': 8.65571735175763e-07, 'image_features.9.weight': 0.31429803371429443, 'image_features.9.bias': 0.21702392399311066, 'image_features.12.weight': 17.896499633789062, 'image_features.12.bias': 1.5928329730741098e-06, 'image_features.13.weight': 1.3269729614257812, 'image_features.13.bias': 1.939834713935852, 'tool_features.0.weight': 2.554760217666626, 'tool_features.0.bias': 1.917982643817595e-07, 'tool_features.1.weight': 0.268118679523468, 'tool_features.1.bias': 0.22933246195316315, 'tool_features.3.weight': 8.281166076660156, 'tool_features.3.bias': 2.6354504711889604e-07, 'tool_features.4.weight': 0.7212815880775452, 'tool_features.4.bias': 0.830629289150238, 'regressor.1.weight': 45.63890075683594, 'regressor.1.bias': 6.020377159118652, 'regressor.3.weight': 35.66941452026367, 'regressor.3.bias': 16.978181838989258}
Epoch 116, Loss: -32.82481384277344, Success rate: 0.234375, Mean reward: -0.6144247651100159, Std reward: 0.7080292105674744, Grad norm: {'image_features.0.weight': 4.490581512451172, 'image_features.0.bias': 5.095505912322551e-06, 'image_features.1.weight': 0.21342141926288605, 'image_features.1.bias': 0.16555503010749817, 'image_features.4.weight': 8.724479675292969, 'image_features.4.bias': 3.327574177092174e-06, 'image_features.5.weight': 0.25259655714035034, 'image_features.5.bias': 0.17005930840969086, 'image_features.8.weight': 10.863520622253418, 'image_features.8.bias': 1.1511341426739818e-06, 'image_features.9.weight': 0.3174647092819214, 'image_features.9.bias': 0.20478548109531403, 'image_features.12.weight': 18.894428253173828, 'image_features.12.bias': 1.62370736234152e-06, 'image_features.13.weight': 1.385850429534912, 'image_features.13.bias': 2.036907911300659, 'tool_features.0.weight': 2.4832420349121094, 'tool_features.0.bias': 2.924703892404068e-07, 'tool_features.1.weight': 0.3363809287548065, 'tool_features.1.bias': 0.3005881905555725, 'tool_features.3.weight': 9.258166313171387, 'tool_features.3.bias': 2.2794968401740334e-07, 'tool_features.4.weight': 0.7342362403869629, 'tool_features.4.bias': 0.8615304231643677, 'regressor.1.weight': 47.86334991455078, 'regressor.1.bias': 6.321743488311768, 'regressor.3.weight': 38.21090316772461, 'regressor.3.bias': 18.32984161376953}
Epoch 117, Loss: -35.93431091308594, Success rate: 0.21875, Mean reward: -0.6388657689094543, Std reward: 0.6917317509651184, Grad norm: {'image_features.0.weight': 3.4881234169006348, 'image_features.0.bias': 6.7734881668002345e-06, 'image_features.1.weight': 0.23687471449375153, 'image_features.1.bias': 0.14187300205230713, 'image_features.4.weight': 8.657434463500977, 'image_features.4.bias': 5.147790943738073e-06, 'image_features.5.weight': 0.24932585656642914, 'image_features.5.bias': 0.19034218788146973, 'image_features.8.weight': 11.8221435546875, 'image_features.8.bias': 1.3554209772337344e-06, 'image_features.9.weight': 0.3299754559993744, 'image_features.9.bias': 0.23919248580932617, 'image_features.12.weight': 20.610109329223633, 'image_features.12.bias': 1.9541607798601035e-06, 'image_features.13.weight': 1.542518973350525, 'image_features.13.bias': 2.2935564517974854, 'tool_features.0.weight': 4.019685745239258, 'tool_features.0.bias': 2.0783637921795162e-07, 'tool_features.1.weight': 0.33468544483184814, 'tool_features.1.bias': 0.2885815501213074, 'tool_features.3.weight': 9.167317390441895, 'tool_features.3.bias': 2.91915313255231e-07, 'tool_features.4.weight': 0.8034469485282898, 'tool_features.4.bias': 0.9250288605690002, 'regressor.1.weight': 53.08164596557617, 'regressor.1.bias': 6.99166202545166, 'regressor.3.weight': 42.22764587402344, 'regressor.3.bias': 20.126646041870117}
Epoch 118, Loss: -26.52421760559082, Success rate: 0.28125, Mean reward: -0.5636640787124634, Std reward: 0.7082972526550293, Grad norm: {'image_features.0.weight': 2.762711524963379, 'image_features.0.bias': 3.022180862899404e-06, 'image_features.1.weight': 0.18545708060264587, 'image_features.1.bias': 0.11789921671152115, 'image_features.4.weight': 7.330580234527588, 'image_features.4.bias': 2.730892219915404e-06, 'image_features.5.weight': 0.18384826183319092, 'image_features.5.bias': 0.10806579887866974, 'image_features.8.weight': 8.289215087890625, 'image_features.8.bias': 6.133464580670989e-07, 'image_features.9.weight': 0.24833397567272186, 'image_features.9.bias': 0.1677718460559845, 'image_features.12.weight': 16.070323944091797, 'image_features.12.bias': 1.1370349284334225e-06, 'image_features.13.weight': 1.1426657438278198, 'image_features.13.bias': 1.652178406715393, 'tool_features.0.weight': 1.811427116394043, 'tool_features.0.bias': 2.393493616636988e-07, 'tool_features.1.weight': 0.2344604879617691, 'tool_features.1.bias': 0.19622842967510223, 'tool_features.3.weight': 7.063729286193848, 'tool_features.3.bias': 1.9032898990190006e-07, 'tool_features.4.weight': 0.6221871972084045, 'tool_features.4.bias': 0.7392619848251343, 'regressor.1.weight': 39.450199127197266, 'regressor.1.bias': 5.278956890106201, 'regressor.3.weight': 30.874662399291992, 'regressor.3.bias': 14.98126220703125}
Epoch 119, Loss: -25.357036590576172, Success rate: 0.28125, Mean reward: -0.5454350709915161, Std reward: 0.7378708720207214, Grad norm: {'image_features.0.weight': 3.3094987869262695, 'image_features.0.bias': 4.018133040517569e-06, 'image_features.1.weight': 0.18172436952590942, 'image_features.1.bias': 0.11145713180303574, 'image_features.4.weight': 6.564416408538818, 'image_features.4.bias': 3.2824045774759725e-06, 'image_features.5.weight': 0.18157769739627838, 'image_features.5.bias': 0.10369884967803955, 'image_features.8.weight': 7.7188029289245605, 'image_features.8.bias': 5.889291969651822e-07, 'image_features.9.weight': 0.22733022272586823, 'image_features.9.bias': 0.1539253294467926, 'image_features.12.weight': 14.54897403717041, 'image_features.12.bias': 1.0808768138304004e-06, 'image_features.13.weight': 1.056050419807434, 'image_features.13.bias': 1.5173089504241943, 'tool_features.0.weight': 4.599040508270264, 'tool_features.0.bias': 1.6993921292396408e-07, 'tool_features.1.weight': 0.2442520707845688, 'tool_features.1.bias': 0.2077358365058899, 'tool_features.3.weight': 6.679861545562744, 'tool_features.3.bias': 1.7290027187755186e-07, 'tool_features.4.weight': 0.5641718506813049, 'tool_features.4.bias': 0.6615645289421082, 'regressor.1.weight': 36.55586242675781, 'regressor.1.bias': 4.826943874359131, 'regressor.3.weight': 29.009017944335938, 'regressor.3.bias': 13.904589653015137}
Epoch 120, Loss: -22.483854293823242, Success rate: 0.296875, Mean reward: -0.5152584314346313, Std reward: 0.7583532333374023, Grad norm: {'image_features.0.weight': 2.12025785446167, 'image_features.0.bias': 5.878170213691192e-06, 'image_features.1.weight': 0.14168521761894226, 'image_features.1.bias': 0.0795198380947113, 'image_features.4.weight': 5.596424102783203, 'image_features.4.bias': 2.067385594273219e-06, 'image_features.5.weight': 0.16962377727031708, 'image_features.5.bias': 0.12038904428482056, 'image_features.8.weight': 7.1978912353515625, 'image_features.8.bias': 6.305763236014172e-07, 'image_features.9.weight': 0.22087402641773224, 'image_features.9.bias': 0.14765721559524536, 'image_features.12.weight': 13.221355438232422, 'image_features.12.bias': 1.0124606433237204e-06, 'image_features.13.weight': 0.9476866126060486, 'image_features.13.bias': 1.4249013662338257, 'tool_features.0.weight': 4.958062648773193, 'tool_features.0.bias': 2.0895468821890972e-07, 'tool_features.1.weight': 0.21170072257518768, 'tool_features.1.bias': 0.2079893797636032, 'tool_features.3.weight': 5.949736595153809, 'tool_features.3.bias': 1.8060669049191347e-07, 'tool_features.4.weight': 0.506706714630127, 'tool_features.4.bias': 0.5784534811973572, 'regressor.1.weight': 32.7505989074707, 'regressor.1.bias': 4.334694862365723, 'regressor.3.weight': 26.30975341796875, 'regressor.3.bias': 12.663629531860352}
Epoch 121, Loss: -49.68953323364258, Success rate: 0.109375, Mean reward: -0.8185089826583862, Std reward: 0.5265921354293823, Grad norm: {'image_features.0.weight': 4.8253865242004395, 'image_features.0.bias': 9.723342373035848e-06, 'image_features.1.weight': 0.2937420606613159, 'image_features.1.bias': 0.1638476848602295, 'image_features.4.weight': 11.898150444030762, 'image_features.4.bias': 6.061279236746486e-06, 'image_features.5.weight': 0.3273729383945465, 'image_features.5.bias': 0.26011496782302856, 'image_features.8.weight': 16.2562255859375, 'image_features.8.bias': 2.099596258631209e-06, 'image_features.9.weight': 0.49175989627838135, 'image_features.9.bias': 0.31842267513275146, 'image_features.12.weight': 28.67243766784668, 'image_features.12.bias': 2.0445404516067356e-06, 'image_features.13.weight': 2.0912067890167236, 'image_features.13.bias': 3.1555871963500977, 'tool_features.0.weight': 8.457727432250977, 'tool_features.0.bias': 3.653869669051346e-07, 'tool_features.1.weight': 0.501350462436676, 'tool_features.1.bias': 0.45301854610443115, 'tool_features.3.weight': 12.610356330871582, 'tool_features.3.bias': 3.249260487336869e-07, 'tool_features.4.weight': 1.0611838102340698, 'tool_features.4.bias': 1.2564533948898315, 'regressor.1.weight': 72.035888671875, 'regressor.1.bias': 9.505187034606934, 'regressor.3.weight': 58.535240173339844, 'regressor.3.bias': 28.01531982421875}
Epoch 122, Loss: -26.447429656982422, Success rate: 0.28125, Mean reward: -0.5412304401397705, Std reward: 0.7444121241569519, Grad norm: {'image_features.0.weight': 2.5980865955352783, 'image_features.0.bias': 1.1173661732755136e-05, 'image_features.1.weight': 0.14851818978786469, 'image_features.1.bias': 0.08837950229644775, 'image_features.4.weight': 5.759462833404541, 'image_features.4.bias': 3.0923242775315885e-06, 'image_features.5.weight': 0.17434927821159363, 'image_features.5.bias': 0.11592588573694229, 'image_features.8.weight': 8.38248348236084, 'image_features.8.bias': 8.231481274378893e-07, 'image_features.9.weight': 0.2623513340950012, 'image_features.9.bias': 0.17545434832572937, 'image_features.12.weight': 14.824639320373535, 'image_features.12.bias': 1.1099499488409492e-06, 'image_features.13.weight': 1.1157053709030151, 'image_features.13.bias': 1.61085045337677, 'tool_features.0.weight': 2.207834005355835, 'tool_features.0.bias': 1.8492197284558642e-07, 'tool_features.1.weight': 0.23874573409557343, 'tool_features.1.bias': 0.20929977297782898, 'tool_features.3.weight': 6.931400775909424, 'tool_features.3.bias': 1.540824712265021e-07, 'tool_features.4.weight': 0.6089993119239807, 'tool_features.4.bias': 0.7075771689414978, 'regressor.1.weight': 38.637107849121094, 'regressor.1.bias': 5.083990573883057, 'regressor.3.weight': 30.037948608398438, 'regressor.3.bias': 14.284500122070312}
Epoch 123, Loss: -30.10631561279297, Success rate: 0.25, Mean reward: -0.5840309858322144, Std reward: 0.729922354221344, Grad norm: {'image_features.0.weight': 2.9050726890563965, 'image_features.0.bias': 1.0262571777275298e-05, 'image_features.1.weight': 0.1494864970445633, 'image_features.1.bias': 0.0940120667219162, 'image_features.4.weight': 6.642899513244629, 'image_features.4.bias': 5.157993655302562e-06, 'image_features.5.weight': 0.18301579356193542, 'image_features.5.bias': 0.12918056547641754, 'image_features.8.weight': 9.43923568725586, 'image_features.8.bias': 1.0744610108304187e-06, 'image_features.9.weight': 0.2722545862197876, 'image_features.9.bias': 0.18941672146320343, 'image_features.12.weight': 17.003158569335938, 'image_features.12.bias': 1.5706874592069653e-06, 'image_features.13.weight': 1.2835395336151123, 'image_features.13.bias': 1.9644376039505005, 'tool_features.0.weight': 2.778424024581909, 'tool_features.0.bias': 2.7349275910637516e-07, 'tool_features.1.weight': 0.2836747169494629, 'tool_features.1.bias': 0.24978753924369812, 'tool_features.3.weight': 7.687684059143066, 'tool_features.3.bias': 2.0405346390361956e-07, 'tool_features.4.weight': 0.6750276684761047, 'tool_features.4.bias': 0.7854421734809875, 'regressor.1.weight': 44.210731506347656, 'regressor.1.bias': 5.886693954467773, 'regressor.3.weight': 35.0416374206543, 'regressor.3.bias': 16.932586669921875}
Epoch 124, Loss: -44.23832321166992, Success rate: 0.15625, Mean reward: -0.7417184710502625, Std reward: 0.6074207425117493, Grad norm: {'image_features.0.weight': 3.93924617767334, 'image_features.0.bias': 6.629835297644604e-06, 'image_features.1.weight': 0.2584613263607025, 'image_features.1.bias': 0.1243007481098175, 'image_features.4.weight': 9.132871627807617, 'image_features.4.bias': 5.4065371841716114e-06, 'image_features.5.weight': 0.2793235778808594, 'image_features.5.bias': 0.18449148535728455, 'image_features.8.weight': 13.334558486938477, 'image_features.8.bias': 1.900274241961597e-06, 'image_features.9.weight': 0.3896317780017853, 'image_features.9.bias': 0.2749670445919037, 'image_features.12.weight': 25.128393173217773, 'image_features.12.bias': 2.2637543679593364e-06, 'image_features.13.weight': 1.891862392425537, 'image_features.13.bias': 2.8219192028045654, 'tool_features.0.weight': 7.0167694091796875, 'tool_features.0.bias': 2.7814414238491736e-07, 'tool_features.1.weight': 0.45282524824142456, 'tool_features.1.bias': 0.3911316394805908, 'tool_features.3.weight': 11.477794647216797, 'tool_features.3.bias': 3.161516417549137e-07, 'tool_features.4.weight': 0.98488849401474, 'tool_features.4.bias': 1.1350685358047485, 'regressor.1.weight': 65.01232147216797, 'regressor.1.bias': 8.547327995300293, 'regressor.3.weight': 51.517704010009766, 'regressor.3.bias': 24.562231063842773}
Epoch 125, Loss: -26.24925422668457, Success rate: 0.296875, Mean reward: -0.5174237489700317, Std reward: 0.7548866271972656, Grad norm: {'image_features.0.weight': 2.202467679977417, 'image_features.0.bias': 7.480638032575371e-06, 'image_features.1.weight': 0.14681969583034515, 'image_features.1.bias': 0.0833822712302208, 'image_features.4.weight': 6.110363006591797, 'image_features.4.bias': 4.078929123352282e-06, 'image_features.5.weight': 0.16912563145160675, 'image_features.5.bias': 0.12105847895145416, 'image_features.8.weight': 8.352714538574219, 'image_features.8.bias': 8.824384849503986e-07, 'image_features.9.weight': 0.2422468513250351, 'image_features.9.bias': 0.16594094038009644, 'image_features.12.weight': 14.993678092956543, 'image_features.12.bias': 1.1355132301105186e-06, 'image_features.13.weight': 1.13045334815979, 'image_features.13.bias': 1.6586140394210815, 'tool_features.0.weight': 1.985627293586731, 'tool_features.0.bias': 1.2139645377828856e-07, 'tool_features.1.weight': 0.2590498924255371, 'tool_features.1.bias': 0.2328031063079834, 'tool_features.3.weight': 7.2151079177856445, 'tool_features.3.bias': 2.0516888810107048e-07, 'tool_features.4.weight': 0.6071720123291016, 'tool_features.4.bias': 0.7007657885551453, 'regressor.1.weight': 39.03432083129883, 'regressor.1.bias': 5.1319260597229, 'regressor.3.weight': 30.73259925842285, 'regressor.3.bias': 14.604491233825684}
